"Код SAP площадки";"Контрагент";;"Модель";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"C40AF01147";"Автополе Н";;"i30";"1.6";"Бензиновый";4700;5960;4700;6950;4700;5960;6761;8645;6761;10370;6761;8645;;;;11461;14605;11461;17320;11461;14605;6950;4700;5960
"C40AF01147";"Автополе Н";;"Elantra";"1.6";"Бензиновый";4700;5950;4700;6950;4700;5950;6761;8645;6761;10790;6761;8645;;;;11461;14595;11461;17740;11461;14595;6950;4700;5950
"C40AF01147";"Автополе Н";;"Elantra";"1.8";"Бензиновый";4700;5950;4700;6950;4700;5950;6761;7261;6761;10790;6761;7261;;;;11461;13211;11461;17740;11461;13211;6950;4700;5950
"C40AF01147";"Автополе Н";;"Elantra new";"1.6";"Бензиновый";4700;5950;4700;6950;4700;5950;6162;8046;6162;11780;6162;8046;;;;10862;13996;10862;18730;10862;13996;6950;4700;5950
"C40AF01147";"Автополе Н";;"Elantra new";"2.0";"Бензиновый";4700;5950;4700;6950;4700;5950;6162;9698;6162;13472;6162;9698;;;;10862;15648;10862;20422;10862;15648;6950;4700;5950
"C40AF01147";"Автополе Н";;"Veloster";"1.6";"Бензиновый";4700;5950;4700;7200;4700;5950;4486;6505;4486;8650;4486;6505;;;;9186;12455;9186;15850;9186;12455;7200;4700;5950
"C40AF01147";"Автополе Н";;"Veloster";"1.6T GDI";"Бензиновый";4700;5950;4700;7200;4700;5950;4446;8806;4446;10991;4446;8806;;;;9146;14756;9146;18191;9146;14756;7200;4700;5950
"C40AF01147";"Автополе Н";;"Sonata";"2.0";"Бензиновый";4700;5950;4700;5950;4700;5950;6538;7038;6538;11975;6538;7038;;;;11238;12988;11238;17925;11238;12988;5950;4700;5950
"C40AF01147";"Автополе Н";;"Sonata";"2.4 GDi";"Бензиновый";4700;5950;4700;5950;4700;5950;6538;7038;6538;11549;6538;7038;;;;11238;12988;11238;17499;11238;12988;5950;4700;5950
"C40AF01147";"Автополе Н";;"i40";"1.6";"Бензиновый";4700;5950;4700;6950;4700;5950;5649;6149;5649;12063;5649;6149;;;;10349;12099;10349;19013;10349;12099;6950;4700;5950
"C40AF01147";"Автополе Н";;"i40";"2.0";"Бензиновый";4700;5950;4700;6950;4700;5950;5482;5982;5482;11072;5482;5982;;;;10182;11932;10182;18022;10182;11932;6950;4700;5950
"C40AF01147";"Автополе Н";;"i40";"1.7";"Дизельный";4700;5950;4700;5950;4700;5950;6070;9155;6070;9155;6070;9155;;;;10770;15105;10770;15105;10770;15105;5950;4700;5950
"C40AF01147";"Автополе Н";;"Creta";"1.6";"Бензиновый";4430;5570;4430;5570;4430;5570;5060;8682;5120;10784;5120;8682;;;;9490;14252;9550;16354;9550;14252;5570;4430;5570
"C40AF01147";"Автополе Н";;"Creta";"2.0";"Бензиновый";4430;5570;4430;5570;4430;5570;5120;8682;5120;10784;5120;8682;;;;9550;14252;9550;16354;9550;14252;5570;4430;5570
"C40AF01147";"Автополе Н";;"ix35";"2.0";"Бензиновый";4940;6260;4940;6260;4940;6260;6150;9272;6150;10347;6150;9272;;;;11090;15532;11090;16607;11090;15532;6260;4940;6260
"C40AF01147";"Автополе Н";;"ix35";"2.0";"Дизельный";4940;6260;4940;6260;4940;6260;8039;10975;8039;10975;8039;10975;;;;12979;17235;12979;17235;12979;17235;6260;4940;6260
"C40AF01147";"Автополе Н";;"Tucson";"1.6";"Бензиновый";4940;6260;4940;6260;4940;6260;5059;5559;5059;8339;5059;5559;;;;9999;11819;9999;14599;9999;11819;6260;4940;6260
"C40AF01147";"Автополе Н";;"Tucson";"2.0";"Бензиновый";4940;6260;4940;6260;4940;6260;5663;7524;5663;7524;5663;7524;;;;10603;13784;10603;13784;10603;13784;6260;4940;6260
"C40AF01147";"Автополе Н";;"Tucson";"1.6T GDI";"Бензиновый";4940;5380;3620;6920;3620;5380;5946;6446;5946;8459;5946;6446;;;;10886;11826;9566;15379;9566;11826;6920;3620;5380
"C40AF01147";"Автополе Н";;"Tucson";"2.0";"Дизельный";4940;6260;4940;6260;4940;6260;6821;9642;6821;9642;6821;9642;;;;11761;15902;11761;15902;11761;15902;6260;4940;6260
"C40AF01147";"Автополе Н";;"Santa Fe";"2.4";"Бензиновый";5450;6950;5450;6950;5450;6950;5972;6472;5972;10169;5972;6472;;;;11422;13422;11422;17119;11422;13422;6950;5450;6950
"C40AF01147";"Автополе Н";;"Santa Fe";"2.2";"Дизельный";5450;6950;5450;6950;5450;6950;8243;11511;8243;11511;8243;11511;;;;13693;18461;13693;18461;13693;18461;6950;5450;6950
"C40AF01147";"Автополе Н";;"Grand Santa Fe";"3.3";"Бензиновый";4515;5685;4515;6465;4515;5685;7224;7724;7224;8799;7224;7724;;;;11739;13409;11739;15264;11739;13409;6465;4515;5685
"C40AF01147";"Автополе Н";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";4515;5685;4515;6465;4515;5685;7044;7544;7044;12188;7044;7544;;;;11559;13229;11559;18653;11559;13229;6465;4515;5685
"C40AF01147";"Автополе Н";;"Grand Santa Fe";"2.2";"Дизельный";4515;5685;4515;5685;4515;5685;8243;11511;8243;11511;8243;11511;;;;12758;17196;12758;17196;12758;17196;5685;4515;5685
"C40AF01147";"Автополе Н";;"H1";"2.4";"Бензиновый";5450;6950;5450;7950;5450;6950;6920;7420;6920;9144;6920;7420;;;;12370;14370;12370;17094;12370;14370;7950;5450;6950
"C40AF01147";"Автополе Н";;"H1";"2.5";"Дизельный";5450;6950;5450;6950;5450;6950;10073;13009;10073;13009;10073;13009;;;;15523;19959;15523;19959;15523;19959;6950;5450;6950
"C40AF01083";"ИНКОМ-Авто";;"Solaris New";"1.4";"Бензиновый";2640;3465;2640;4290;2640;3465;5082;5621;5082;12066;5082;5621;;;;7722;9086;7722;16356;7722;9086;4290;2640;3465
"C40AF01083";"ИНКОМ-Авто";;"Solaris New";"1.6";"Бензиновый";2640;3465;2640;4290;2640;3465;5086;8545;5086;14990;5086;8545;;;;7726;12010;7726;19280;7726;12010;4290;2640;3465
"C40AF01083";"ИНКОМ-Авто";;"Solaris";"1.4";"Бензиновый";2640;3465;2640;4290;2640;3465;5074;7613;5074;9608;5074;7613;7167;4175;6074;7714;11078;7714;13898;7714;11078;11457;6815;9539
"C40AF01083";"ИНКОМ-Авто";;"Solaris";"1.6";"Бензиновый";2640;3465;2640;4290;2640;3465;5074;7613;5074;9608;5074;7613;7167;4175;6074;7714;11078;7714;13898;7714;11078;11457;6815;9539
"C40AF01083";"ИНКОМ-Авто";;"i30";"1.4";"Бензиновый";2970;3795;2970;4620;2970;3795;6200;6695;6200;12636;6200;6695;12337;5901;6396;9170;10490;9170;17256;9170;10490;16957;8871;10191
"C40AF01083";"ИНКОМ-Авто";;"i30";"1.6";"Бензиновый";2970;3795;2970;4620;2970;3795;6200;8643;6200;15206;6200;8643;14363;5901;7800;9170;12438;9170;19826;9170;12438;18983;8871;11595
"C40AF01083";"ИНКОМ-Авто";;"Elantra";"1.6";"Бензиновый";2970;3795;2970;4620;2970;3795;6534;8977;6534;11066;6534;8977;8724;5220;7119;9504;12772;9504;15686;9504;12772;13344;8190;10914
"C40AF01083";"ИНКОМ-Авто";;"Elantra";"1.8";"Бензиновый";2970;3795;2970;4620;2970;3795;6831;7326;6831;9507;6831;7326;8780;5261;7180;9801;11121;9801;14127;9801;11121;13400;8231;10975
"C40AF01083";"ИНКОМ-Авто";;"Elantra new";"1.6";"Бензиновый";2970;3795;2970;4620;2970;3795;6200;8643;6200;14816;6200;8643;14517;5901;8344;9170;12438;9170;19436;9170;12438;19137;8871;12139
"C40AF01083";"ИНКОМ-Авто";;"Elantra new";"2.0";"Бензиновый";2970;3795;2970;4620;2970;3795;6447;6942;6447;13115;6447;6942;12816;6148;6643;9417;10737;9417;17735;9417;10737;17436;9118;10438
"C40AF01083";"ИНКОМ-Авто";;"Veloster";"1.6";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF01083";"ИНКОМ-Авто";;"Veloster";"1.6T GDI";"Бензиновый";;;;;;;;;;;;;;;;;;;;;;;;
"C40AF01083";"ИНКОМ-Авто";;"Sonata";"2.0";"Бензиновый";3150;4025;3150;4725;3150;4025;6830;7325;6830;11122;6830;7325;10823;6531;7026;9980;11350;9980;15847;9980;11350;15548;9681;11051
"C40AF01083";"ИНКОМ-Авто";;"Sonata";"2.4 GDi";"Бензиновый";3150;4025;3150;4725;3150;4025;7276;7771;7276;11135;7276;7771;10836;6977;7472;10426;11796;10426;15860;10426;11796;15561;10127;11497
"C40AF01083";"ИНКОМ-Авто";;"i40";"1.6";"Бензиновый";3150;4025;3150;4725;3150;4025;7001;7991;7001;13650;7001;7991;8604;6036;7026;10151;12016;10151;18375;10151;12016;13329;9186;11051
"C40AF01083";"ИНКОМ-Авто";;"i40";"2.0";"Бензиновый";3150;4025;3150;4725;3150;4025;6663;7158;6663;9247;6663;7158;7778;5705;6200;9813;11183;9813;13972;9813;11183;12503;8855;10225
"C40AF01083";"ИНКОМ-Авто";;"i40";"1.7";"Дизельный";3150;4025;3150;4025;3150;4025;8519;15810;8519;15810;8519;15810;11939,2;7347,2;11939,2;11669;19835;11669;19835;11669;19835;15964,2;10497,2;15964,2
"C40AF01083";"ИНКОМ-Авто";;"Creta";"1.6";"Бензиновый";3675;4725;3675;5425;3675;4725;5335;9245;5335;11783;5335;9245;;;;9010;13970;9010;17208;9010;13970;5425;3675;4725
"C40AF01083";"ИНКОМ-Авто";;"Creta";"2.0";"Бензиновый";3675;4725;3675;5425;3675;4725;5533;6523;5533;9061;5533;6523;;;;9208;11248;9208;14486;9208;11248;5425;3675;4725
"C40AF01083";"ИНКОМ-Авто";;"ix35";"2.0";"Бензиновый";3675;4725;3675;5425;3675;4725;7195;10461;7195;13858;7195;10461;11468,5;6359,5;9069,5;10870;15186;10870;19283;10870;15186;16893,5;10034,5;13794,5
"C40AF01083";"ИНКОМ-Авто";;"ix35";"2.0";"Дизельный";3675;4725;3675;4725;3675;4725;10441;13911;10441;13911;10441;13911;12176,8;9314,8;12176,8;14116;18636;14116;18636;14116;18636;16901,8;12989,8;16901,8
"C40AF01083";"ИНКОМ-Авто";;"Tucson";"1.6";"Бензиновый";3675;4725;3675;5425;3675;4725;6588;7578;6588;13470;6588;7578;;;;10263;12303;10263;18895;10263;12303;5425;3675;4725
"C40AF01083";"ИНКОМ-Авто";;"Tucson";"2.0";"Бензиновый";3675;4725;3675;5425;3675;4725;6547;7537;6547;14051;6547;7537;;;;10222;12262;10222;19476;10222;12262;5425;3675;4725
"C40AF01083";"ИНКОМ-Авто";;"Tucson";"1.6T GDI";"Бензиновый";3675;4725;3675;5425;3675;4725;7992;8982;7992;14874;7992;8982;;;;11667;13707;11667;20299;11667;13707;5425;3675;4725
"C40AF01083";"ИНКОМ-Авто";;"Tucson";"2.0";"Дизельный";3675;4725;3675;4725;3675;4725;10720;16407;10720;16407;10720;16407;;;;14395;21132;14395;21132;14395;21132;4725;3675;4725
"C40AF01083";"ИНКОМ-Авто";;"Santa Fe";"2.4";"Бензиновый";3885;4995;3885;5735;3885;4995;7057;8047;7057;11163;7057;8047;9385;6218;7208;10942;13042;10942;16898;10942;13042;15120;10103;12203
"C40AF01083";"ИНКОМ-Авто";;"Santa Fe";"2.2";"Дизельный";3885;4995;3885;4995;3885;4995;10100;13815;10100;13815;10100;13815;12185,4;9172,4;12185,4;13985;18810;13985;18810;13985;18810;17180,4;13057,4;17180,4
"C40AF01083";"ИНКОМ-Авто";;"Grand Santa Fe";"3.3";"Бензиновый";3885;4995;3885;5735;3885;4995;8013;9003;8013;12119;8013;9003;9281,5;6609,5;7104,5;11898;13998;11898;17854;11898;13998;15016,5;10494,5;12099,5
"C40AF01083";"ИНКОМ-Авто";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";3885;4995;3885;5735;3885;4995;9581;10571;9581;16415;9581;10571;;;;13466;15566;13466;22150;13466;15566;5735;3885;4995
"C40AF01083";"ИНКОМ-Авто";;"Grand Santa Fe";"2.2";"Дизельный";3885;4995;3885;4995;3885;4995;10008;13813;10008;13813;10008;13813;11772,4;9254,4;11772,4;13893;18808;13893;18808;13893;18808;16767,4;13139,4;16767,4
"C40AF01083";"ИНКОМ-Авто";;"H1";"2.4";"Бензиновый";3885;4995;3885;5735;3885;4995;7462;8452;7462;10348;7462;8452;8789,5;6675,5;7665,5;11347;13447;11347;16083;11347;13447;14524,5;10560,5;12660,5
"C40AF01083";"ИНКОМ-Авто";;"H1";"2.5";"Дизельный";3885;4995;3885;4995;3885;4995;12120;15832;12120;15832;12120;15832;14972;11305;14972;16005;20827;16005;20827;16005;20827;19967;15190;19967
"C40AF01070";"АКРОС-Авто";;"Solaris New";"1.4";"Бензиновый";3360;5700;4200;7200;4200;5700;5774,22;8740,38;6080,22;11050,68;6080,22;8740,38;8840,54;4864,18;6118,27;9134,22;14440,38;10280,22;18250,68;10280,22;14440,38;16040,54;9064,18;11818,27
"C40AF01070";"АКРОС-Авто";;"Solaris New";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;5774,22;8740,38;6080,22;11050,68;6080,22;8740,38;8840,54;4864,18;6118,27;9134,22;14440,38;10280,22;18250,68;10280,22;14440,38;16040,54;9064,18;11818,27
"C40AF01070";"АКРОС-Авто";;"Solaris";"1.4";"Бензиновый";3360;5700;4200;7200;4200;5700;5774,22;8740,38;6080,22;11050,68;6080,22;8740,38;8840,54;4864,18;6118,27;9134,22;14440,38;10280,22;18250,68;10280,22;14440,38;16040,54;9064,18;11818,27
"C40AF01070";"АКРОС-Авто";;"Solaris";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;5774,22;8740,38;6080,22;11050,68;6080,22;8740,38;8840,54;4864,18;6118,27;9134,22;14440,38;10280,22;18250,68;10280,22;14440,38;16040,54;9064,18;11818,27
"C40AF01070";"АКРОС-Авто";;"i30";"1.4";"Бензиновый";3360;5700;4200;7200;4200;5700;7680,6;8445,6;7680,6;11255,7;7680,6;8445,6;9004,56;6144,48;5911,92;11040,6;14145,6;11880,6;18455,7;11880,6;14145,6;16204,56;10344,48;11611,92
"C40AF01070";"АКРОС-Авто";;"i30";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;7643,88;10457,04;7643,88;13267,14;7643,88;10457,04;10613,71;6115,1;7319,93;11003,88;16157,04;11843,88;20467,14;11843,88;16157,04;17813,71;10315,1;13019,93
"C40AF01070";"АКРОС-Авто";;"Elantra";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;7896,84;9945;7896,84;12854,04;7896,84;9945;10283,23;6317,47;6961,5;11256,84;15645;12096,84;20054,04;12096,84;15645;17483,23;10517,47;12661,5
"C40AF01070";"АКРОС-Авто";;"Elantra";"1.8";"Бензиновый";3360;5700;4200;7200;4200;5700;8208,96;8820,96;8208,96;11118;8208,96;8820,96;8894,4;6567,17;6174,67;11568,96;14520,96;12408,96;18318;12408,96;14520,96;16094,4;10767,17;11874,67
"C40AF01070";"АКРОС-Авто";;"Elantra new";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;7441,92;10102,08;7441,92;14100,48;7441,92;10102,08;11280,38;5953,54;7071,46;10801,92;15802,08;11641,92;21300,48;11641,92;15802,08;18480,38;10153,54;12771,46
"C40AF01070";"АКРОС-Авто";;"Elantra new";"2.0";"Бензиновый";3360;5700;4200;7200;4200;5700;8222,22;8834,22;8222,22;12831,6;8222,22;8834,22;10265,28;6577,78;6183,95;11582,22;14534,22;12422,22;20031,6;12422,22;14534,22;17465,28;10777,78;11883,95
"C40AF01070";"АКРОС-Авто";;"Veloster";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;8266,08;9188,16;8266,08;11387,28;8266,08;9188,16;9109,82;6612,86;6431,71;11626,08;14888,16;12466,08;18587,28;12466,08;14888,16;16309,82;10812,86;12131,71
"C40AF01070";"АКРОС-Авто";;"Veloster";"1.6T GDI";"Бензиновый";3360;5700;4200;7200;4200;5700;8266,08;9188,16;8266,08;11387,28;8266,08;9188,16;9109,82;6612,86;6431,71;11626,08;14888,16;12466,08;18587,28;12466,08;14888,16;16309,82;10812,86;12131,71
"C40AF01070";"АКРОС-Авто";;"Sonata";"2.0";"Бензиновый";3360;5700;4200;7200;4200;5700;7942,74;12842,82;7942,74;13634,34;7942,74;12842,82;10907,47;6354,19;8989,97;11302,74;18542,82;12142,74;20834,34;12142,74;18542,82;18107,47;10554,19;14689,97
"C40AF01070";"АКРОС-Авто";;"Sonata";"2.4 GDi";"Бензиновый";3360;5700;4200;7200;4200;5700;7942,74;12842,82;7942,74;13634,34;7942,74;12842,82;10907,47;6354,19;8989,97;11302,74;18542,82;12142,74;20834,34;12142,74;18542,82;18107,47;10554,19;14689,97
"C40AF01070";"АКРОС-Авто";;"i40";"1.6";"Бензиновый";3360;5700;4200;7200;4200;5700;8183,46;8948,46;8336,46;12253,26;8336,46;8948,46;9802,61;6669,17;6263,92;11543,46;14648,46;12536,46;19453,26;12536,46;14648,46;17002,61;10869,17;11963,92
"C40AF01070";"АКРОС-Авто";;"i40";"2.0";"Бензиновый";3360;5700;4200;7200;4200;5700;8183,46;8948,46;8336,46;12253,26;8336,46;8948,46;9802,61;6669,17;6263,92;11543,46;14648,46;12536,46;19453,26;12536,46;14648,46;17002,61;10869,17;11963,92
"C40AF01070";"АКРОС-Авто";;"i40";"1.7";"Дизельный";3360;5700;4200;7200;4200;5700;9199,38;12579,66;9199,38;13684,32;9199,38;12579,66;10947,46;7359,5;8805,76;12559,38;18279,66;13399,38;20884,32;13399,38;18279,66;18147,46;11559,5;14505,76
"C40AF01070";"АКРОС-Авто";;"Creta";"1.6";"Бензиновый";4080;6900;5100;8100;5100;6900;6895,2;10580,46;6895,2;13812,84;6895,2;10580,46;11050,27;5516,16;7406,32;10975,2;17480,46;11995,2;21912,84;11995,2;17480,46;19150,27;10616,16;14306,32
"C40AF01070";"АКРОС-Авто";;"Creta";"2.0";"Бензиновый";4080;6900;5100;8100;5100;6900;6895,2;10580,46;6895,2;13812,84;6895,2;10580,46;11050,27;5516,16;7406,32;10975,2;17480,46;11995,2;21912,84;11995,2;17480,46;19150,27;10616,16;14306,32
"C40AF01070";"АКРОС-Авто";;"ix35";"2.0";"Бензиновый";4352;7360;5440;8640;5440;7360;8953,56;11960,52;8953,56;13660,86;8953,56;11960,52;10928,69;7162,85;8372,36;13305,56;19320,52;14393,56;22300,86;14393,56;19320,52;19568,69;12602,85;15732,36
"C40AF01070";"АКРОС-Авто";;"ix35";"2.0";"Дизельный";4352;7360;5440;8640;5440;7360;10519,26;13739,4;10519,26;13739,4;10519,26;13739,4;10991,52;8415,41;9617,58;14871,26;21099,4;15959,26;22379,4;15959,26;21099,4;19631,52;13855,41;16977,58
"C40AF01070";"АКРОС-Авто";;"Tucson";"1.6";"Бензиновый";4352;7360;5440;8640;5440;7360;7352,16;7964,16;7352,16;10119,42;7352,16;7964,16;8095,54;5881,73;5574,91;11704,16;15324,16;12792,16;18759,42;12792,16;15324,16;16735,54;11321,73;12934,91
"C40AF01070";"АКРОС-Авто";;"Tucson";"2.0";"Бензиновый";4352;7360;5440;8640;5440;7360;7741,8;8353,8;7741,8;15213,3;7741,8;8353,8;12170,64;6193,44;5847,66;12093,8;15713,8;13181,8;23853,3;13181,8;15713,8;20810,64;11633,44;13207,66
"C40AF01070";"АКРОС-Авто";;"Tucson";"1.6T GDI";"Бензиновый";4352;7360;5440;8640;5440;7360;7352,16;7964,16;7352,16;10119,42;7352,16;7964,16;8095,54;5881,73;5574,91;11704,16;15324,16;12792,16;18759,42;12792,16;15324,16;16735,54;11321,73;12934,91
"C40AF01070";"АКРОС-Авто";;"Tucson";"2.0";"Дизельный";4352;7360;5440;8640;5440;7360;10321,38;17455,26;11897,28;21504,66;11897,28;17455,26;17203,73;9517,82;12218,68;14673,38;24815,26;17337,28;30144,66;17337,28;24815,26;25843,73;14957,82;19578,68
"C40AF01070";"АКРОС-Авто";;"Santa Fe";"2.4";"Бензиновый";4352;7360;5440;8640;5440;7360;8670;11675,94;8670;19235,16;8670;11675,94;15388,13;6936;8173,16;13022;19035,94;14110;27875,16;14110;19035,94;24028,13;12376;15533,16
"C40AF01070";"АКРОС-Авто";;"Santa Fe";"2.2";"Дизельный";4352;7360;5440;8640;5440;7360;10948,68;14267,76;10948,68;14267,76;10948,68;14267,76;11414,21;8758,94;9987,43;15300,68;21627,76;16388,68;22907,76;16388,68;21627,76;20054,21;14198,94;17347,43
"C40AF01070";"АКРОС-Авто";;"Grand Santa Fe";"3.3";"Бензиновый";4352;7360;5440;8640;5440;7360;9847,08;10459,08;9847,08;13339,56;9847,08;10459,08;10671,65;7877,66;7321,36;14199,08;17819,08;15287,08;21979,56;15287,08;17819,08;19311,65;13317,66;14681,36
"C40AF01070";"АКРОС-Авто";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";4352;7360;5440;8640;5440;7360;9847,08;10459,08;9847,08;15432,6;9847,08;10459,08;12346,08;7877,66;7321,36;14199,08;17819,08;15287,08;24072,6;15287,08;17819,08;20986,08;13317,66;14681,36
"C40AF01070";"АКРОС-Авто";;"Grand Santa Fe";"2.2";"Дизельный";4352;7360;5440;8640;5440;7360;11373;16372,02;11373;16372,02;11373;16372,02;13097,62;9098,4;11460,41;15725;23732,02;16813;25012,02;16813;23732,02;21737,62;14538,4;18820,41
"C40AF01070";"АКРОС-Авто";;"H1";"2.4";"Бензиновый";4352;7360;5440;8640;5440;7360;8585,34;9197,34;8585,34;11193,48;8585,34;9197,34;8954,78;6868,27;6438,14;12937,34;16557,34;14025,34;19833,48;14025,34;16557,34;17594,78;12308,27;13798,14
"C40AF01070";"АКРОС-Авто";;"H1";"2.5";"Дизельный";4352;7360;5440;8640;5440;7360;12156,36;15377,52;12156,36;15377,52;12156,36;15377,52;12302,02;9725,09;10764,26;16508,36;22737,52;17596,36;24017,52;17596,36;22737,52;20942,02;15165,09;18124,26
"C40AF00241";"АвтоСтар";;"Solaris New";"1.4";"Бензиновый";3500;4750;3500;4800;3500;4750;4985;5195;4985;14602;4985;5195;14602;4985;5195;8485;9945;8485;19402;8485;9945;19402;8485;9945
"C40AF00241";"АвтоСтар";;"Solaris New";"1.6";"Бензиновый";3500;4750;3500;4800;3500;4750;5044;6994;5044;8582;5044;6994;7466,34;4388,28;6084,78;8544;11744;8544;13382;8544;11744;12266,34;7888,28;10834,78
"C40AF00241";"АвтоСтар";;"Solaris";"1.4";"Бензиновый";3500;4750;3500;4800;3500;4750;5075;7201;5075;8789;5075;7201;7646,43;4415,25;6264,87;8575;11951;8575;13589;8575;11951;12446,43;7915,25;11014,87
